"Time","LESCO","MEPCO","FESCO","QESCO","PESCO","GEPCO","HESCO","SEPCO","IESCO","TESCO"
"2021-03-19 07:00:00",2151.9179941711,1891.88221679456,1451.96693075723,414.523473701569,1090.90170542497,1053.19858844654,389.612939746575,216.930744809083,1019.21706433062,104.473551737342
"2021-03-19 08:00:00",2273.77451553057,1916.64968858484,1506.40809667984,421.95577121985,1193.75619377581,1119.92494666958,443.328849814954,256.397158123397,1074.0695320688,101.765662068237
"2021-03-19 09:00:00",2331.93000456157,2038.03499099909,1552.28379021099,436.76748075055,941.252426931364,1219.77436213087,552.98999537963,291.417056622582,1105.32633368592,105.936845173005
"2021-03-19 10:00:00",2313.37661812542,2091.90103217811,1569.85450856206,527.841329580814,1047.57154131839,1217.43704120658,565.586585234955,271.048048850744,1085.16115088383,99.2772010868048
"2021-03-19 11:00:00",2345.66434024575,2098.26262339565,1560.7371176635,542.665515463204,1070.27398228113,1204.27231567105,572.501573000504,274.828900617748,1064.45858068041,103.847540392911
"2021-03-19 12:00:00",2377.27390111724,2010.73398459639,1554.2861584283,503.566094145369,992.775698897746,1184.52553588909,547.544962875186,270.777177191502,1051.37078396493,103.013898275081
"2021-03-19 13:00:00",2360.09615287836,1942.03747237692,1546.49825541604,492.148252935565,938.80778146405,1150.10637361618,533.419450961101,282.301921043336,1017.06724182836,100.520096861907
"2021-03-19 14:00:00",2445.62382478541,1976.74638614425,1609.61845661475,469.620645549672,1005.14865478845,1175.87451073457,532.950841979666,301.732237981311,1026.98539799107,100.105501745343
"2021-03-19 15:00:00",2502.26047307112,2024.64427959968,1649.09105853904,521.259656645244,1092.7430763019,1195.74169794864,601.4293718337,272.671197611107,1064.45858068041,95.9758505579135
"2021-03-19 16:00:00",2522.93277601305,2141.34986504305,1660.38741174496,478.252630695528,1036.1406680062,1248.41551761739,527.340199896088,242.505057914646,1075.36353013591,91.2633312924688
"2021-03-19 17:00:00",2532.83095343411,2171.27453015985,1623.81898250662,453.374865561663,899.555307837619,1234.63587948754,541.173190052894,226.861355694405,1071.7374785682,94.3322795717165
"2021-03-19 18:00:00",2528.7658064462,2094.49397862545,1599.18425408619,462.715583608261,1837.25233433228,1246.81551994663,546.599552784641,278.849506030564,1116.44232185405,97.0054865764712
"2021-03-19 19:00:00",2514.51693714001,2160.16753784125,1607.84276016998,562.833387250216,934.211277254091,1245.90033166759,546.835860129,333.245963905133,1163.08279618054,101.350176964992
"2021-03-19 20:00:00",2427.37233905257,2095.67205153203,1589.63390907101,530.191598398651,930.23118495627,1177.07912779992,555.361819640379,396.900945702708,1124.22635378796,95.5645140803816
"2021-03-19 21:00:00",2343.96169240672,2017.93417582909,1554.2861584283,547.624316475905,1130.67149921783,1115.67715275767,573.933760865314,388.807918041797,1056.88174962082,100.934988582257
"2021-03-19 22:00:00",2229.88509040908,1927.6494146887,1494.59197248164,556.872502947239,957.028924156606,1057.05607809682,621.481465141138,323.643036830543,964.070550570956,103.222197431532
"2021-03-19 23:00:00",2107.25080611721,1846.49168060949,1440.35111498165,550.937761317347,1001.75059573879,988.834039659485,604.298294900338,300.494575434712,884.821251404982,99.4841650732433
"2021-03-20 00:00:00",2006.79894265128,1776.80458572501,1403.68709530791,479.212836602373,919.0534892337,929.398714822058,622.910045961631,316.971545036123,813.667443363666,91.4674109920224
"2021-03-20 01:00:00",1918.22197946317,1723.6021427387,1371.68300270921,452.687626013931,857.446328018679,898.947283894428,620.290501275034,299.998016600183,779.840713821884,95.7701453321403
"2021-03-20 02:00:00",1866.52094787082,1693.84454412509,1343.68240130917,421.704180686966,865.249909507947,875.273352618982,621.481465141138,297.000051011472,774.890060700415,99.2772010868048
"2021-03-20 03:00:00",1829.75600337496,1665.00708962561,1317.4539274275,414.19296969764,858.747666199662,863.958149748905,606.210353290493,259.641100307076,759.330982120949,95.5645140803816
"2021-03-20 04:00:00",1816.81939618348,1656.89777623985,1318.57518131144,414.67697004676,1313.33884746413,866.965401014893,567.492848258676,218.36336696432,754.352540387359,91.8757917970389
"2021-03-20 05:00:00",1908.53701614363,1701.4192017061,1341.21727862296,413.332671921462,1165.58725844952,917.484871716437,540.231257800175,213.73294180187,789.074879749302,93.9221261596401
"2021-03-20 06:00:00",2073.29731459986,1868.4891791159,1417.32945186732,421.579774314291,1010.55813935458,1022.42854661004,477.96753897857,213.143656162698,901.800508253995,98.8634954252604
"2021-03-20 07:00:00",2246.05449010801,1961.72670568617,1463.35483408471,419.500078469182,1014.98010711065,1100.60711614424,413.338549783122,213.614640200404,974.851063527465,102.389446200024
"2021-03-20 08:00:00",2317.17525665811,1985.20529012,1517.10492835381,437.761864515872,1094.82440607498,1155.49019308141,490.215716224395,237.831638698175,1050.58183092056,102.181443949634
"2021-03-20 09:00:00",2304.95106814838,2112.36408018658,1578.74617784672,463.189243604032,1130.67149921783,1199.06542040872,541.408758552816,289.358413357151,1094.63933451592,108.243666002004
"2021-03-20 10:00:00",2199.01634649223,2188.33249483792,1564.51791787866,541.722321396819,1025.49887175103,1253.43098410375,529.207757176975,287.024480961907,1095.14996165701,98.8634954252604
"2021-03-20 11:00:00",2231.57127318668,2216.96394778677,1573.41157517227,584.302383093742,1071.81035613783,1266.33337401174,509.976294690779,279.649070118604,1066.28166904436,104.473551737342
